1351,16.48,10
1055,16.51,9
1150,16.59,10
1378,17.05,8
1082,17.06,7
1467,17.08,7
1056,17.10,9
1219,17.16,9
1268,17.29,9
1391,17.36,11
1298,17.50,10
1296,17.51,10
1406,18.00,8
1403,18.03,7
1416,18.06,12
1205,18.11,7
1415,18.13,11
1012,18.18,10
1267,18.21,11
1281,18.26,7
1085,18.34,9
1500,18.42,6
1499,18.44,11
1387,18.45,10
1156,18.45,9
1327,18.50,9
1145,18.58,5
1118,19.01,10
1484,19.01,7
1157,19.03,10
1358,19.04,10
1154,19.08,8
1490,19.13,12
1046,19.23,12
1128,19.23,9
1407,19.25,9
1051,19.30,5
1252,19.36,10
1279,19.51,10
1132,19.58,8
1447,20.01,9
1195,20.06,8
1007,20.08,12
1170,20.08,11
1187,20.10,8
1064,20.18,10
1213,20.25,7
1203,20.31,11
1060,20.32,9
1208,20.36,9
1394,20.37,7
1162,20.37,7
1127,20.42,10
1482,20.43,10
1168,20.44,11
1093,20.47,11
1488,20.50,11
1163,20.51,6
1159,21.18,7
1341,21.22,12
1153,21.22,12
1362,21.25,7
1076,21.40,10
1062,21.46,8
1492,21.50,12
1136,21.53,12
1337,22.00,10
1349,22.09,10
1489,22.12,9
1436,22.19,11
1125,22.24,11
1197,22.31,6
1443,22.36,12
1352,22.36,8
1228,22.37,12
1221,22.51,10
1010,23.04,11
1365,23.06,9
1034,23.11,12
1174,23.12,7
1295,23.19,10
1471,23.19,8
1109,23.21,10
1193,23.37,12
1350,23.39,12
1172,23.44,9
1255,23.51,11
1006,24.00,11
1164,24.00,11
1104,24.02,9
1367,24.08,10
1373,24.15,10
1188,24.18,12
1421,24.19,10
1166,24.24,11
1250,24.24,10
1324,24.33,10
1487,24.40,8
1449,24.46,12
1013,24.52,12
1396,24.52,7
1475,24.53,7
1092,24.58,12
1462,24.58,10
1224,25.11,10
1293,25.12,10
1477,25.15,10
1473,25.19,10
1198,25.20,11
1423,25.24,9
1040,25.25,9
1306,25.28,12
1395,25.28,12
1201,25.29,12
1322,25.36,10
1303,25.41,9
1235,25.48,8
1022,25.49,11
1227,25.54,11
1194,25.54,8
1246,25.56,11
1242,25.59,11
1483,26.02,11
1191,26.03,11
1402,26.03,9
1121,26.04,11
1106,26.09,12
1450,26.16,12
1333,26.28,11
1078,26.28,9
1446,26.53,9
1345,27.00,8
1212,27.06,12
1389,27.12,12
1140,27.19,8
1043,27.27,12
1371,27.31,8
1472,27.39,10
1167,27.43,11
1459,27.47,9
1332,27.52,11
1385,28.00,8
1202,28.06,12
1065,28.08,9
1356,28.14,10
1044,28.19,11
1334,28.34,11
1021,28.36,7
1294,28.40,12
1225,28.42,8
1081,28.42,6
1015,28.49,12
1186,28.54,10
1476,28.59,9
1070,29.03,11
1438,29.05,11
1491,29.10,10
1285,29.24,10
1004,29.36,12
1028,29.38,9
1114,30.08,10
1027,30.13,11
1465,30.28,12
1054,30.37,7
1280,30.38,8
1045,30.40,9
1160,30.50,11
1107,30.51,12
1426,30.55,12
1233,30.56,11
1291,31.02,10
1383,31.07,10
1277,32.21,12
1464,32.21,11
1286,32.29,7
1428,32.41,11
1030,32.55,9
1090,32.57,10
1319,33.04,7
1442,33.18,11
1077,33.18,11
1399,33.30,10
1026,33.37,11
1142,33.43,10
1020,33.49,12
1050,34.09,9
1369,34.14,12
1048,34.15,8
1412,34.26,10
1440,34.38,11
1178,34.51,6
1029,35.10,12
1432,35.13,9
1217,35.22,11
1494,35.32,10
1097,35.42,12
1353,35.42,9
1130,36.03,11
1165,36.04,12
1430,36.08,12
1069,36.09,12
1377,36.11,11
1266,36.21,12
1474,36.27,10
1100,36.42,12
1240,36.50,4
1427,36.51,10
1148,36.54,8
1099,36.59,12
1244,37.05,7
1435,37.36,12
1129,38.38,11
1053,38.41,6
1096,38.47,11
1180,39.02,8
1384,39.11,8
1189,39.16,11
1009,39.18,10
1102,39.23,10
1355,39.29,9
1144,39.30,10
1335,39.40,11
1290,39.43,10
1346,39.49,7
1042,39.51,11
1256,39.56,10
1496,39.59,12
1273,40.07,10
1033,40.21,11
1089,40.36,10
1031,40.42,12
1317,40.42,10
1497,40.42,8
1304,40.53,8
1199,41.07,12
1229,41.13,9
1381,41.28,11
1151,41.55,11
1321,42.00,9
1278,42.17,11
1231,42.17,8
1137,42.25,9
1330,42.27,10
1425,42.30,11
1181,42.33,9
1486,42.42,10
1339,42.57,12
1444,43.03,6
1023,43.15,10
1171,43.34,10
1032,43.37,12
1502,43.40,11
1404,43.47,11
1431,43.51,11
1071,43.54,12
1014,44.38,12
1001,44.40,9
1478,44.47,9
1141,45.06,10
1200,45.25,12
1105,46.21,11
1207,46.49,11
1308,47.00,9
1036,47.18,12
1059,47.31,8
1147,47.35,12
1124,47.39,11
1441,47.58,12
1262,48.24,12
1206,49.06,10
1366,49.17,11
1204,49.37,12
1035,49.54,11
1309,50.29,11
1344,50.45,12
1261,51.49,11
1448,51.56,11
1414,52.11,12
1257,52.13,12
1216,53.24,11
1120,53.36,11
1504,53.41,11
1270,53.51,11
1318,54.16,12
1328,55.26,12
1122,56.46,10
1320,57.57,12
1276,58.23,6
1177,58.44,11
1072,59.30,12
1143,60.08,12
1282,60.51,8
1398,60.19,12
1249,32.13,12
1079,63.23,11
1470,65.04,12
1316,69.09,10
1047,69.25,10
1479,71.33,7
1300,75.39,11
1176,76.05,12
1209,76.38,12
1331,77.33,12
1422,77.49,11
1382,80.49,11
1340,89.03,11
1301,94.39,12
1433,94.03,11
1271,119.33,12
